web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,release_date,runtime,genres,languages,countries,overview
https://www.nytimes.com/2018/04/26/movies/love-and-bananas-review-asian-elephants.html,"In this personal movie, the actress Ashley Bell embarks on an elephant rescue in Thailand that also reveals the threats to the animal’s survival.",The New York Times,"creative_works: Love & Bananas: An Elephant Story (Movie); persons: Bell, Ashley (1986- ); subject: Elephants; subject: Animal Abuse, Rights and Welfare; subject: Documentary Films and Programs;",2018-04-26T11:00:01+0000,254,"Review: In ‘Love & Bananas,’ Uncovering the Plight of the Asian Elephant",,,Love &amp; Bananas: An Elephant Story,,,,By Glenn Kenny,,"Review: In ‘Love & Bananas,’ Uncovering the Plight of the Asian Elephant",,,nan,nan,nan,
https://www.nytimes.com/2018/04/18/movies/godard-mon-amour-review.html,A portrait of a filmmaker in crisis that might have worked better as a comedy sketch.,The New York Times,"subject: Movies; creative_works: Godard Mon Amour (Movie); persons: Hazanavicius, Michel; persons: Godard, Jean-Luc; persons: Wiazemsky, Anne; persons: Garrel, Louis;",2018-04-18T23:02:46+0000,937,"Review: If You Love Godard, You’ll Hate-Watch ‘Godard Mon Amour’",,,"A Portrait and, for Some, a Hate-Watch",,,,By A.O. Scott,,"Review: If You Love Godard, You’ll Hate-Watch ‘Godard Mon Amour’",,,nan,nan,nan,
https://www.nytimes.com/2018/04/12/movies/submergence-review-wim-wenders.html,"In Wim Wenders’s film, Alicia Vikander and James McAvoy are soul mates who find each other before a plotline involving Somali jihadists separates them.",The New York Times,"subject: Movies; creative_works: Submergence (Movie); persons: Vikander, Alicia (1988- ); persons: McAvoy, James; persons: Wenders, Wim; persons: Ledgard, J M; persons: Dignam, Erin; subject: Books and Literature;",2018-04-12T11:00:01+0000,591,"Review: In ‘Submergence,’ a Love Story Sunk by Geopolitics",,,"They Find Each Other, Then Geopolitics Set In",,,,By Glenn Kenny,,"Review: In ‘Submergence,’ a Love Story Sunk by Geopolitics",,,nan,nan,nan,
https://www.nytimes.com/2018/03/29/movies/love-after-love-review.html,Russ Harbaugh’s debut feature delivers something rarely seen in American movies: a warts-and-all examination of extended grief.,The New York Times,"subject: Movies; creative_works: Love After Love (Movie); persons: Harbaugh, Russ; persons: MacDowell, Andie;",2018-03-29T11:00:01+0000,280,"Review: In ‘Love After Love,’ an Unflinching Look at Extended Grief",,,Love After Love,,,,By Jeannette Catsoulis,,"Review: In ‘Love After Love,’ an Unflinching Look at Extended Grief",,,nan,nan,nan,
https://www.nytimes.com/2018/03/29/movies/outside-in-review-jay-duplass-edie-falco.html,Edie Falco and Jay Duplass connect romantically in this life-after-prison drama that prioritizes patience and pragmatism over passion.,The New York Times,"subject: Movies; creative_works: Outside In (Movie); persons: Shelton, Lynn; persons: Duplass, Jay; persons: Falco, Edie; persons: Dever, Kaitlyn;",2018-03-29T11:00:01+0000,422,Review: On Parole and in Love in ‘Outside In’,,,On Parole and in Love,,,,By Jeannette Catsoulis,,Review: On Parole and in Love in ‘Outside In’,,,nan,nan,nan,
https://www.nytimes.com/2018/03/15/movies/love-simon-review.html,"This comedy set in a particularly idyllic Atlanta suburb has a gay love story, a blackmailing weasel and surprising emotional resonance.",The New York Times,"subject: Movies; creative_works: Love, Simon (Movie); persons: Berlanti, Greg; persons: Robinson, Nick (1995- );",2018-03-15T17:26:47+0000,272,"Review: In ‘Love, Simon,’ a Glossy Teen Romance, the Hero Has a Secret",,,Coming Out Is Complicated,,,,By Glenn Kenny,,"Review: In ‘Love, Simon,’ a Glossy Teen Romance, the Hero Has a Secret",,,nan,nan,nan,
https://www.nytimes.com/2018/03/15/movies/keep-the-change-review.html,"A stubborn thirtysomething sentenced to spend time in an autism support group after an arrest finds romance, in this film starring actors with autism.",The New York Times,"subject: Movies; creative_works: Keep the Change (Movie); persons: Israel, Rachel;",2018-03-15T16:10:25+0000,258,"Review: In ‘Keep the Change,’ Two People With Autism Find Love",,,Keep the Change,,,,By Glenn Kenny,,"Review: In ‘Keep the Change,’ Two People With Autism Find Love",,,nan,nan,nan,
https://www.nytimes.com/2018/02/15/movies/the-party-review-timothy-spall-kristin-scott-thomas.html,Sally Potter directs a very fine cast in a would-be comedy about a calamitously bad evening.,The New York Times,"subject: Movies; creative_works: The Party (Movie); persons: Potter, Sally; persons: Spall, Timothy; persons: Scott Thomas, Kristin;",2018-02-15T12:00:25+0000,598,Review: A London Night Goes Wrong in ‘The Party’,,,"  Invite Company. Because After All, Misery Loves It.",,,,By Manohla Dargis,,Review: A London Night Goes Wrong in ‘The Party’,,,nan,nan,nan,
https://www.nytimes.com/2018/02/15/movies/the-housemaid-review.html,"Set in 1953, when the country was under French colonial rule, the story takes place on a plantation that harbors shameful secrets — and an apparition.",The New York Times,"subject: Movies; glocations: Vietnam; persons: Nguyen, Derek; creative_works: The Housemaid (Movie);",2018-02-15T12:00:02+0000,273,"Review: In ‘The Housemaid,’ Twisted Love and Angry Ghosts in Vietnam",,,The Housemaid,,,,By Jeannette Catsoulis,,"Review: In ‘The Housemaid,’ Twisted Love and Angry Ghosts in Vietnam",,,nan,nan,nan,
https://www.nytimes.com/2018/01/19/movies/forever-my-girl-review.html,There are few hard feelings in Bethany Ashton Wolf’s adaptation of a novel by Heidi McLaughlin.,The New York Times,"subject: Movies; creative_works: Forever My Girl (Movie); persons: Wolf, Bethany Ashton;",2018-01-19T17:22:06+0000,273,"Review: In ‘Forever My Girl,’ a Romance Resumes After a Long Break",,,Hitting  Pause On Love,,,,By Glenn Kenny,,"Review: In ‘Forever My Girl,’ a Romance Resumes After a Long Break",,,nan,nan,nan,
https://www.nytimes.com/2018/01/18/movies/kangaroo-a-love-hate-story-review.html,"The documentary looks at the mass killings of kangaroos for pet-food companies, leather processors and ranchers in Australia.",The New York Times,"creative_works: Kangaroo: A Love-Hate Story (Movie); subject: Kangaroos; subject: Animal Abuse, Rights and Welfare; persons: McIntyre Clere, Kate; persons: McIntyre, Mick; subject: Documentary Films and Programs; glocations: Australia;",2018-01-18T12:00:23+0000,263,Review: ‘Kangaroo: A Love-Hate Story’ Exposes a Wildlife Massacre,,,Kangaroo: A Love-Hate Story,,,,By Ken Jaworowski,,Review: ‘Kangaroo: A Love-Hate Story’ Exposes a Wildlife Massacre,,,nan,nan,nan,
https://www.nytimes.com/2018/01/11/movies/lover-for-a-day-review-philippe-garrel.html,"In Philippe Garrel’s drama, a 23-year-old woman moves in with her father and his 23-year-old girlfriend. Complications ensue.",The New York Times,"subject: Movies; creative_works: Lover for a Day (Movie); persons: Garrel, Philippe;",2018-01-11T16:20:53+0000,863,Review: A Man and a Woman (and Another Woman) in ‘Lover for a Day’,,,A Love Triangle With Angles That Are Awkward,,,,By Manohla Dargis,,Review: A Man and a Woman (and Another Woman) in ‘Lover for a Day’,,,nan,nan,nan,
https://www.nytimes.com/2017/12/14/movies/youth-review.html,This decades-spanning melodrama chronicles the rivalries and heartbreaks of a dance troupe in Mao’s China.,The New York Times,subject: Movies; persons: Feng Xiaogang; creative_works: Youth (Movie);,2017-12-14T12:00:26+0000,267,"Review: In ‘Youth,’ the People’s Dance Troupe, in Love and War",,,Youth,,,,By Glenn Kenny,,"Review: In ‘Youth,’ the People’s Dance Troupe, in Love and War",,,nan,nan,nan,
https://www.nytimes.com/2017/12/14/movies/killing-for-love-review.html,"The true-crime documentary lays out a persuasive case for reasonable doubt in the case against Jens Soering, who was convicted, along with his girlfriend.",The New York Times,"creative_works: Killing for Love (Movie); persons: Soering, Jens; persons: Haysom, Elizabeth; persons: Vetter, Marcus (1967- ); persons: Steinberger, Karin; subject: Documentary Films and Programs; subject: Murders, Attempted Murders and Homicides;",2017-12-14T12:00:26+0000,281,Review: ‘Killing for Love’ Revisits a Virginia Murder Case,,,Killing for Love,,,,By Ben Kenigsberg,,Review: ‘Killing for Love’ Revisits a Virginia Murder Case,,,nan,nan,nan,
https://www.nytimes.com/2017/11/30/movies/the-shape-of-water-review-guillermo-del-toro.html,"Guillermo del Toro’s latest film is an unlikely and lyrical love story, inspired by “Creature From the Black Lagoon.”",The New York Times,"subject: Movies; creative_works: The Shape of Water (Movie); persons: Del Toro, Guillermo; persons: Spencer, Octavia; persons: Shannon, Michael; persons: Hawkins, Sally; persons: Jones, Doug (1960- );",2017-11-30T16:10:56+0000,924,Review: ‘The Shape of Water’ Is Altogether Wonderful,,,A Monster Worthy of Love,,,,By A.O. Scott,,Review: ‘The Shape of Water’ Is Altogether Wonderful,,,nan,nan,nan,
https://www.nytimes.com/2017/11/30/movies/love-beats-rhymes-azealia-banks-rza.html,"The rap luminary RZA and the hip-hop musician Azealia Banks team up for a story of rap and poetry, “Love Beats Rhymes.”",The New York Times,"subject: Movies; subject: Rap and Hip-Hop; persons: RZA; persons: Banks, Azealia; creative_works: Love Beats Rhymes (Movie);",2017-11-30T12:00:05+0000,319,"Review: In ‘Love Beats Rhymes,’ a Hip-Hop Artist Transformed by Poetry",,,Love Beats Rhymes,,,,By Glenn Kenny,,"Review: In ‘Love Beats Rhymes,’ a Hip-Hop Artist Transformed by Poetry",,,nan,nan,nan,
https://www.nytimes.com/2017/11/23/movies/cuba-and-the-cameraman-review.html,The filmmaker Jon Alpert has been visiting and documenting Cuba for 45 years. His new movie looks back fondly at its people and its leader.,The New York Times,"subject: Documentary Films and Programs; glocations: Cuba; creative_works: Cuba and the Cameraman (Movie); persons: Alpert, Jon;",2017-11-23T12:00:20+0000,427,Review: ‘Cuba and the Cameraman’ Lavishes Love on a Country … and Castro,,,Cuba and the Cameraman,,,,By Glenn Kenny,,Review: ‘Cuba and the Cameraman’ Lavishes Love on a Country … and Castro,,,nan,nan,nan,
https://www.nytimes.com/2017/11/16/movies/on-the-beach-at-night-alone-review-hong-sang-soo.html,Kim Min-hee stars in a new film from the prolific South Korean director Hong Sang-soo. The movie has been seen as based partly on their affair.,The New York Times,subject: Movies; creative_works: On the Beach at Night Alone (Movie); persons: Hong Sang-soo; persons: Kim Min-hee;,2017-11-16T12:00:20+0000,520,Review: ‘On the Beach at Night Alone’ Zooms in on a Love Affair,,,"Fiction, With Real Life Getting in the Way",,,,By A.O. Scott,,Review: ‘On the Beach at Night Alone’ Zooms in on a Love Affair,,,nan,nan,nan,
https://www.nytimes.com/2017/11/09/movies/review-in-thelma-a-woman-in-love-can-burn-down-the-world.html,"In Joachim Trier’s sly psychological thriller “Thelma,” a child-woman finds love and discovers that behaving like a good girl can be a very bad idea.",The New York Times,"subject: Movies; creative_works: Thelma (Movie); persons: Trier, Joachim;",2017-11-09T20:08:31+0000,757,"Review: In ‘Thelma,’ a Woman in Love Can Burn Down the World",,,A Woman in Love Can Burn Down the World,,,,By Manohla Dargis,,"Review: In ‘Thelma,’ a Woman in Love Can Burn Down the World",,,nan,nan,nan,
https://www.nytimes.com/2017/11/07/movies/hello-again-review.html,"This film from Tom Gustafson, based on a 1993 Off Broadway show, has a formidable cast of Broadway names but wants for dramatic traction.",The New York Times,"subject: Movies; creative_works: Hello Again (Movie); persons: Gustafson, Tom; persons: Jackson, Cheyenne; persons: McDonald, Audra; persons: Willis, Rumer (1988- ); persons: LaChiusa, Michael John;",2017-11-07T19:13:29+0000,321,"Review: ‘Hello Again,’ a Movie Musical Ode to Love and Lust Over Decades",,,Decades of Musical Love and Lust,,,,By Andy Webster,,"Review: ‘Hello Again,’ a Movie Musical Ode to Love and Lust Over Decades",,,nan,nan,nan,
https://www.nytimes.com/2017/11/02/movies/it-happened-in-la-review.html,"This ensemble comedy from Michelle Morgan concerns one woman who exits a relationship, and another who seeks one. Their city only complicates matters.",The New York Times,"subject: Movies; creative_works: It Happened in L.A. (Movie); persons: Morgan, Michelle (Filmmaker); persons: Hemingway, Dree (1987- );",2017-11-02T11:00:03+0000,263,"Review: ‘It Happened in L.A.,’ All That Questing After Love",,,It Happened in L.A.,,,,By Andy Webster,,"Review: ‘It Happened in L.A.,’ All That Questing After Love",,,nan,nan,nan,
https://www.nytimes.com/2017/10/24/movies/gods-own-country-review.html,"This feature debut of the writer and director Francis Lee is a bracing, sometimes brutal movie.",The New York Times,"subject: Movies; creative_works: God's Own Country (Movie); persons: Lee, Francis (1969- ); persons: O'Connor, Josh (Actor); persons: Secareanu, Alec;",2017-10-24T11:00:24+0000,295,"Review: Love Is Wild, if Not Pretty, in ‘God’s Own Country’",,,"Love Is Wild, if Not Always Pretty",,,,By Jeannette Catsoulis,,"Review: Love Is Wild, if Not Pretty, in ‘God’s Own Country’",,,nan,nan,nan,
https://www.nytimes.com/2017/10/05/movies/the-mountain-between-us-review-kate-winslet-idris-elba.html,Idris Elba and Kate Winslet crash into a mountain — and each other — in this drama.,The New York Times,"subject: Movies; creative_works: The Mountain Between Us (Movie); persons: Abu-Assad, Hany; persons: Elba, Idris; persons: Winslet, Kate;",2017-10-05T11:00:05+0000,272,Review: Love in a Cold Climate in ‘The Mountain Between Us’,,,The Mountain Between Us,,,,By Jeannette Catsoulis,,Review: Love in a Cold Climate in ‘The Mountain Between Us’,,,nan,nan,nan,
https://www.nytimes.com/2017/10/05/movies/dina-review.html,"An intimate, affecting film about a couple with autism, as they plan their wedding.",The New York Times,"creative_works: Dina (Movie); subject: Documentary Films and Programs; persons: Sickles, Dan (Film Director); persons: Santini, Antonio (Film Director); subject: Autism; subject: Dating and Relationships;",2017-10-05T11:00:05+0000,290,"Review: In the Documentary ‘Dina,’ a Differently Abled Love Story",,,Dina,,,,By Glenn Kenny,,"Review: In the Documentary ‘Dina,’ a Differently Abled Love Story",,,nan,nan,nan,
https://www.nytimes.com/2017/09/14/movies/in-search-of-fellini-review.html,A sheltered young woman enamored of the films of the famous director sets off to Italy to meet him.,The New York Times,"subject: Movies; creative_works: In Search of Fellini (Movie); persons: Cartwright, Nancy; persons: Solo, Ksenia; persons: Lexton, Taron;",2017-09-14T11:00:24+0000,272,Review: Love of Il Maestro Drives ‘In Search of Fellini’,,,In Search of Fellini,,,,By Monica Castillo,,Review: Love of Il Maestro Drives ‘In Search of Fellini’,,,nan,nan,nan,
https://www.nytimes.com/2017/09/14/movies/woodpeckers-review.html,José María Cabral’s drama concerns a male and female convict in adjacent penitentiaries who use a sign language — “woodpecking” — in order to connect.,The New York Times,"subject: Movies; creative_works: Woodpeckers (Movie); persons: Cabral, Jose Maria; persons: Jean, Jean (Actor); persons: Rodriguez, Judith (1985- );",2017-09-14T10:00:14+0000,242,"Review: ‘Woodpeckers,’ a Tale of Love and Agonizing Penal Confinement",,,Woodpeckers,,,,By Andy Webster,,"Review: ‘Woodpeckers,’ a Tale of Love and Agonizing Penal Confinement",,,nan,nan,nan,
https://www.nytimes.com/2017/08/31/movies/i-do-until-i-dont-review.html,Three married couples outwit a documentary filmmaker in Lake Bell’s sex comedy.,The New York Times,"subject: Movies; persons: Bell, Lake; persons: Reiser, Paul; creative_works: I Do... Until I Don't (Movie);",2017-08-31T13:00:02+0000,258,"Review: In ‘I Do ... Until I Don’t,’ Love and Loathing in Florida",,,I Do ... Until I Don’t,,,,By Jeannette Catsoulis,,"Review: In ‘I Do ... Until I Don’t,’ Love and Loathing in Florida",,,nan,nan,nan,
https://www.nytimes.com/2017/08/24/movies/tales-of-an-immoral-couple-review.html,"Twenty-five years after they split, two former high school sweethearts reluctantly reunite for an awkward night.",The New York Times,"subject: Movies; creative_works: Tales of an Immoral Couple (Movie); persons: Caro, Manolo;",2017-08-24T16:22:43+0000,284,Review: ‘Tales of an Immoral Couple’: Love Means Having to Grow Up,,,Tales of an Immoral Couple,,,,By Monica Castillo,,Review: ‘Tales of an Immoral Couple’: Love Means Having to Grow Up,,,nan,nan,nan,
https://www.nytimes.com/2017/08/08/movies/after-love-review.html,"A couple break up, but remain together, frustratingly, because of the husband’s financial woes.",The New York Times,"subject: Movies; creative_works: After Love (Movie); persons: Lafosse, Joachim; persons: Bejo, Berenice; persons: Kahn, Cedric;",2017-08-08T19:17:54+0000,274,Review: Staying Together ‘After Love’ and Regretting Every Moment,,,After Love,,,,By Glenn Kenny,,Review: Staying Together ‘After Love’ and Regretting Every Moment,,,nan,nan,nan,
https://www.nytimes.com/2017/07/27/movies/the-last-face-review-charlize-theron-sean-penn.html,"In war-torn Liberia, Charlize Theron and Javier Bardem face a big problem: how to keep their knotty relationship from fizzling.",The New York Times,"subject: Movies; creative_works: The Last Face (Movie); persons: Penn, Sean; persons: Bardem, Javier; persons: Theron, Charlize;",2017-07-27T20:29:01+0000,280,Review: Aid Workers in Love and War in Sean Penn’s ‘The Last Face’,,,The Last Face,,,,By Glenn Kenny,,Review: Aid Workers in Love and War in Sean Penn’s ‘The Last Face’,,,nan,nan,nan,
https://www.nytimes.com/2017/07/25/movies/women-who-kill-review.html,"In Ingrid Jungermann’s droll comedy, ex-lovers who produce a podcast about serial killers find themselves at odds when a new romantic interest emerges.",The New York Times,"subject: Movies; creative_works: Women Who Kill (Movie); persons: Jungermann, Ingrid (1977- );",2017-07-25T21:38:36+0000,411,"Review: She Hosts ‘Women Who Kill,’ and May Be in Love With One",,,"Killer Lines, Dangerous Dates",,,,By Ken Jaworowski,,"Review: She Hosts ‘Women Who Kill,’ and May Be in Love With One",,,nan,nan,nan,
https://www.nytimes.com/2017/07/13/movies/false-confessions-review-isabelle-huppert.html,Isabelle Huppert and Louis Garrel star in a screen version of an 18th-century Marivaux play and the last film directed by Luc Bondy.,The New York Times,"subject: Movies; creative_works: False Confessions (Movie); persons: Bondy, Luc; persons: Huppert, Isabelle; persons: Garrel, Louis;",2017-07-13T19:49:06+0000,527,"Review: With ‘False Confessions,’ the Play’s Not Quite the Thing",,,Insolvent Gentleman Seeks Love,,,,By Manohla Dargis,,"Review: With ‘False Confessions,’ the Play’s Not Quite the Thing",,,nan,nan,nan,
https://www.nytimes.com/2017/06/22/movies/my-journey-through-french-cinema-review-bertrand-tavernier.html,"In “My Journey Through French Cinema,” Mr. Tavernier’s documentary about movies doubles as an autobiography.",The New York Times,"subject: Documentary Films and Programs; persons: Tavernier, Bertrand; creative_works: My Journey Through French Cinema (Movie); glocations: France;",2017-06-22T21:14:56+0000,773,"Review: Those Movies, Himself — Bertrand Tavernier’s Tour of French Cinema",,,Reflecting on a Lifelong Love,,,,By Manohla Dargis,,"Review: Those Movies, Himself — Bertrand Tavernier’s Tour of French Cinema",,,nan,nan,nan,
https://www.nytimes.com/2017/06/22/movies/the-big-sick-review-kumail-nanjiani.html,"Kumail Nanjiani stars opposite Zoe Kazan in this very funny, moving true story about how he found and almost lost love. Holly Hunter and Ray Romano also star.",The New York Times,"subject: Movies; creative_works: The Big Sick (Movie); persons: Nanjiani, Kumail; persons: Gordon, Emily V; persons: Kazan, Zoe; persons: Showalter, Michael;",2017-06-22T09:00:31+0000,1073,"Review: In ‘The Big Sick,’ Comedy Is Hard, Love Harder",,,Love and (Almost) Death,,,,By Manohla Dargis,,"Review: In ‘The Big Sick,’ Comedy Is Hard, Love Harder",,,nan,nan,nan,
https://www.nytimes.com/2017/06/15/movies/lost-in-paris-review.html,"The filmmakers Fiona Gordon and Dominique Abel star in their fourth movie, a tale infused with physical comedy about a woman in search of her aunt.",The New York Times,"creative_works: Lost in Paris (Movie); subject: Movies; persons: Abel, Dominique; persons: Gordon, Fiona; persons: Riva, Emmanuelle;",2017-06-15T19:37:09+0000,254,Review: Finding Love (and Slapstick) While ‘Lost in Paris’,,,Lost in Paris,,,,By Ben Kenigsberg,,Review: Finding Love (and Slapstick) While ‘Lost in Paris’,,,nan,nan,nan,
https://www.nytimes.com/2017/06/01/movies/vincent-n-roxxy-review.html,"This combination crime drama and romance finds Emile Hirsch and Zoë Kravitz circling each other, and trying to stay away from bad guys.",The New York Times,"subject: Movies; creative_works: Vincent N Roxxy (Movie); persons: Kravitz, Zoe; persons: Schultz, Gary Michael; persons: Hirsch, Emile;",2017-06-01T19:52:51+0000,287,"Review: In ‘Vincent N Roxxy,’ Love Is in the Air, N So Is Fear",,,Vincent N Roxxy,,,,By Ken Jaworowski,,"Review: In ‘Vincent N Roxxy,’ Love Is in the Air, N So Is Fear",,,nan,nan,nan,
https://www.nytimes.com/2017/05/18/movies/everything-everything-review.html,"Amandla Stenberg plays a teenager with an immune system disorder who falls for the boy next door, and risks everything.",The New York Times,"subject: Movies; creative_works: Everything, Everything (Movie); persons: Meghie, Stella; persons: Stenberg, Amandla (1998- ); persons: Robinson, Nick (1995- );",2017-05-18T21:02:53+0000,270,"Review: ‘Everything, Everything’ Pits Love Against Disease",,,"Everything, Everything",,,,By Neil Genzlinger,,"Review: ‘Everything, Everything’ Pits Love Against Disease",,,nan,nan,nan,
https://www.nytimes.com/2017/05/11/movies/hounds-of-love-review.html,This feature debut of the Australian filmmaker Ben Young resembles a real-life couple’s killing spree in the 1980s.,The New York Times,"subject: Movies; creative_works: Hounds of Love (Movie); persons: Young, Ben (Film Director);",2017-05-11T20:16:51+0000,280,Review: ‘Hounds of Love’ Is Tense and Deadly Down Under,,,Hounds of Love,,,,By Ben Kenigsberg,,Review: ‘Hounds of Love’ Is Tense and Deadly Down Under,,,nan,nan,nan,
https://www.nytimes.com/2017/04/27/movies/harold-and-lillian-review.html,"Meet the husband-and-wife team that inspired some of the most memorable moments onscreen, from “The Graduate” to “The Birds.”",The New York Times,"creative_works: Harold and Lillian: A Hollywood Love Story (Movie); persons: Raim, Daniel; persons: Michelson, Harold; persons: Michelson, Lillian; subject: Documentary Films and Programs; subject: Movies;",2017-04-27T20:29:44+0000,263,Review: ‘Harold and Lillian’ Introduces a Hollywood Power Couple,,,Harold and Lillian: A Hollywood Love Story,,,,By Monica Castillo,,Review: ‘Harold and Lillian’ Introduces a Hollywood Power Couple,,,nan,nan,nan,
https://www.nytimes.com/2017/04/20/movies/the-happiest-day-in-the-life-of-olli-maki-review.html,"Inspired by a true story, “The Happiest Day in the Life of Olli Maki” is a charmer about a boxer trying to win a championship and find his bliss.",The New York Times,"subject: Movies; creative_works: The Happiest Day in the Life of Olli Maki (Movie); persons: Kuosmanen, Juho; persons: Lahti, Jarkko;",2017-04-20T20:45:54+0000,824,"Review: In ‘The Happiest Day in the Life of Olli Maki,’ Love and Life on the Ropes",,,Love and Life on the Ropes,,,,By Manohla Dargis,,"Review: In ‘The Happiest Day in the Life of Olli Maki,’ Love and Life on the Ropes",,,nan,nan,nan,
https://www.nytimes.com/2017/04/20/movies/the-promise-review-oscar-isaac.html,"Oscar Isaac, Christian Bale and Charlotte Le Bon star in this wartime romance with a heavy subject (genocide) but a corny plot.",The New York Times,"subject: Movies; creative_works: The Promise (Movie); persons: George, Terry; persons: Bale, Christian; persons: Isaac, Oscar; persons: Le Bon, Charlotte;",2017-04-20T16:49:46+0000,455,Review: ‘The Promise’ Finds a Love Triangle in Constantinople,,,"A Love Triangle, Near the Front Lines",,,,By Jeannette Catsoulis,,Review: ‘The Promise’ Finds a Love Triangle in Constantinople,,,nan,nan,nan,
https://www.nytimes.com/2017/03/14/movies/frantz-review.html,"François Ozon’s adaptation of Ernst Lubitsch’s 1932 antiwar film, “Broken Lullaby,” is set in Germany and France in the aftermath of World War I.",The New York Times,"creative_works: Frantz (Movie); persons: Niney, Pierre; subject: Movies; persons: Lubitsch, Ernst; persons: Ozon, Francois;",2017-03-14T21:14:24+0000,708,"Review: ‘Frantz,’ a Mysterious Frenchman and the Wounds of War",,,The Wounds of War and Love,,,,By Stephen Holden,,"Review: ‘Frantz,’ a Mysterious Frenchman and the Wounds of War",,,nan,nan,nan,
https://www.nytimes.com/2017/03/09/movies/the-other-half-review-tatiana-maslany.html,This moody romance stars Tatiana Maslany (“Orphan Black”) as a bipolar painter in love with a brooding cabby (Tom Cullen of “Downton Abbey”).,The New York Times,"subject: Movies; creative_works: The Other Half (Movie); persons: Maslany, Tatiana; persons: Cullen, Tom (1985- ); persons: Klein, Joey (Film Director);",2017-03-09T21:54:58+0000,251,Review: A Combustible Pair Find Love in ‘The Other Half’,,,Review: A Combustible Pair Find Love in ‘The Other Half’,,,,By Andy Webster,,Review: A Combustible Pair Find Love in ‘The Other Half’,,,nan,nan,nan,
https://www.nytimes.com/2017/03/09/movies/review-the-ottoman-lieutenant.html,A nurse travels to the Ottoman Empire on the eve of World War I. Can romance blossom amid earthshaking events?,The New York Times,"subject: Movies; creative_works: The Ottoman Lieutenant (Movie); persons: Ruben, Joseph; persons: Hartnett, Josh; persons: Stockwell, Jeff (1958- ); persons: Hilmar, Hera; persons: Huisman, Michiel;",2017-03-09T21:53:12+0000,267,"Review: Love as the World Wars, in ‘The Ottoman Lieutenant’",,,"Review: Love as the World Wars, in ‘The Ottoman Lieutenant’",,,,By Neil Genzlinger,,"Review: Love as the World Wars, in ‘The Ottoman Lieutenant’",,,nan,nan,nan,
https://www.nytimes.com/2017/03/02/movies/love-taxes-review.html,Josh Kornbluth runs afoul of the Internal Revenue Service after failing to file tax returns for seven years.,The New York Times,"creative_works: Love & Taxes (Movie); persons: Kornbluth, Jacob; subject: Movies; persons: Kornbluth, Josh;",2017-03-02T21:44:18+0000,246,Review: It’s All Mirth and Taxes in ‘Love & Taxes’,,,"It’s Inevitable, Mirth and Taxes",,,,By Ken Jaworowski,,Review: It’s All Mirth and Taxes in ‘Love & Taxes’,,,nan,nan,nan,
https://www.nytimes.com/2017/02/16/movies/everybody-loves-somebody-review.html,"A messed-up heroine is asked to choose between naughty and nice in Catalina Aguilar Mastretta’s sophomore feature, which is predictable but satisfying.",The New York Times,"subject: Movies; creative_works: Everybody Loves Somebody (Movie); persons: Aguilar Mastretta, Catalina; persons: Souza, Karla (1985- );",2017-02-16T21:45:50+0000,256,"Review: ‘Everybody Loves Somebody,’ a Rom-Com With Bite",,,Everybody Loves Somebody,,,,By Jeannette Catsoulis,,"Review: ‘Everybody Loves Somebody,’ a Rom-Com With Bite",,,nan,nan,nan,
https://www.nytimes.com/2017/02/09/movies/kedi-review.html,This documentary profiles distinctive street cats in Istanbul and the human communities that interact with them.,The New York Times,"creative_works: Kedi (Movie); subject: Documentary Films and Programs; subject: Cats; glocations: Istanbul (Turkey); persons: Torun, Ceyda;",2017-02-09T16:21:39+0000,274,"Review: Cute Cats of ‘Kedi,’ Rekindling a ‘Love of Life’",,,Kedi,,,,By Glenn Kenny,,"Review: Cute Cats of ‘Kedi,’ Rekindling a ‘Love of Life’",,,nan,nan,nan,
